date,text,username,location,retweetcount,likecount,source,cleaned_text,Processed_Tweets,polarity,Sentiment
2022-07-23 01:24:15+00:00,@Bawzz_lady @Sugaarrbaby @DataFestAfrica @DavidAbu_ Ok mummy,saltypip,nigeria,0,0,Twitter for Android,    ok mummy,ok mummy,0.5,Positive
2022-07-22 22:08:43+00:00,@jols04 DataFestAfrica merch.. would be open to public preorder pretty soon,Bawzz_lady,Unknown,0,0,Twitter for iPhone, datafestafrica merch would be open to public preorder pretty soon,merch would open public preorder pretty soon,0.08333333333333333,Positive
2022-07-22 21:36:49+00:00,@saltypip @Sugaarrbaby @DataFestAfrica @DavidAbu_ Reach lagos first😂,Bawzz_lady,Unknown,0,0,Twitter for iPhone,    reach lagos first,reach lagos first,0.25,Positive
2022-07-22 20:25:58+00:00,@Bawzz_lady @Sugaarrbaby @DataFestAfrica @DavidAbu_ Hope I get my turkey with my merch 😩,saltypip,nigeria,0,0,Twitter for Android,    hope i get my turkey with my merch ,hope get turkey merch,0.0,Positive
2022-07-22 20:08:22+00:00,E be like @DataFestAfrica merch don ready ooo https://t.co/fIq3Y3UxSA,DavidAbu_,global,1,10,Twitter for iPhone,e be like  merch don ready ooo ,e like merch ready ooo,0.2,Positive
2022-07-22 20:05:39+00:00,@Bawzz_lady @DataFestAfrica I’ve defined it now o 😂😂😂😂. Don’t mind me,Opiano_1,Unknown,0,0,Twitter for iPhone,  ive defined it now o  dont mind me,defined mind,0.0,Positive
2022-07-22 19:59:13+00:00,@Opiano_1 @DataFestAfrica Ahh😂😂.. Please oo.. hope the new picture is better o,Bawzz_lady,Unknown,0,0,Twitter for iPhone,  ahh please oo hope the new picture is better o,ahh please oo hope new picture better,0.3181818181818182,Positive
2022-07-22 19:35:45+00:00,"@Bawzz_lady @DataFestAfrica Interesting, I had a different picture of you in my head 😂😂. Nice nice https://t.co/XymhVo2Nio",Opiano_1,Unknown,0,0,Twitter for iPhone,  interesting i had a different picture of you in my head  nice nice ,interesting different picture head nice nice,0.42500000000000004,Positive
2022-07-22 19:31:47+00:00,@Opiano_1 @DataFestAfrica Is it not me .. you sent your order to👀👀,Bawzz_lady,Unknown,0,0,Twitter for iPhone,  is it not me  you sent your order to,sent order,0.0,Positive
2022-07-22 19:21:00+00:00,@Bawzz_lady @DataFestAfrica You saw the merch before we the planning team ni 😂😂,Opiano_1,Unknown,0,0,Twitter for iPhone,  you saw the merch before we the planning team ni ,saw merch planning team ni,0.0,Positive
2022-07-22 19:19:24+00:00,@Bawzz_lady @DataFestAfrica @DavidAbu_ Okay 💃,Sugaarrbaby,lagos nigeria,0,0,Twitter for iPhone,   okay ,okay,0.5,Positive
2022-07-22 19:19:08+00:00,@DavidAbu_ @Bawzz_lady @DataFestAfrica God saved you 🤣🤣🤣,Sugaarrbaby,lagos nigeria,0,0,Twitter for iPhone,   god saved you 🤣🤣🤣,god saved 🤣🤣🤣,0.0,Positive
2022-07-22 19:16:41+00:00,"@Sugaarrbaby @Bawzz_lady @DataFestAfrica Bella 😂😂😂, no be me Dey in charge ooo",DavidAbu_,global,0,0,Twitter for iPhone,   bella  no be me dey in charge ooo,bella dey charge ooo,0.0,Positive
2022-07-22 19:16:23+00:00,@Sugaarrbaby @DataFestAfrica @DavidAbu_ When it’s ready for the public to get.. I will DM you😂,Bawzz_lady,Unknown,0,0,Twitter for iPhone,   when its ready for the public to get i will dm you,ready public get dm,0.1,Positive
2022-07-22 19:15:02+00:00,@Bawzz_lady @DataFestAfrica @DavidAbu_ Okay just epp me 😭😭,Sugaarrbaby,lagos nigeria,0,0,Twitter for iPhone,   okay just epp me ,okay epp,0.5,Positive
2022-07-22 19:14:25+00:00,@Sugaarrbaby @DataFestAfrica @DavidAbu_ You are holding the wrong person 🤣🤣,Bawzz_lady,Unknown,0,0,Twitter for iPhone,   you are holding the wrong person 🤣🤣,holding wrong person 🤣🤣,-0.5,Negative
2022-07-22 19:13:13+00:00,@Bawzz_lady @DataFestAfrica I’m going to hold @DavidAbu_ neck,Sugaarrbaby,lagos nigeria,0,0,Twitter for iPhone,  im going to hold  neck,going hold neck,0.0,Positive
2022-07-22 19:12:03+00:00,The beauty that is @DataFestAfrica merch😍😍😍…E fine die,Bawzz_lady,Unknown,1,5,Twitter for iPhone,the beauty that is  merch…e fine die,beauty merch…e fine die,0.4166666666666667,Positive
2022-07-22 17:18:09+00:00,@Kai_mwanyumba @DataFestAfrica @TabithaKavyu Practicing for Yurop 😂😂😂,sandykuria,kenya ,0,1,Twitter for Android,   practicing for yurop ,practicing yurop,0.0,Positive
2022-07-22 14:00:02+00:00,"📢 Can you predict noise levels in Kampala? The Datafest Africa Noise Pollution Classification challenge is open for you to solve!👉https://t.co/MP2Mo2FB3Y
@PollicyOrg 
#DFA22
#DataFestKampala https://t.co/UKoTsNOYwL",ZindiAfrica,Unknown,4,9,Twitter Web App, can you predict noise levels in kampala the datafest africa noise pollution classification challenge is open for you to solve  ,predict noise level kampala noise pollution classification challenge open solve,0.0,Positive
2022-07-22 12:30:10+00:00,"If done with some speed, it can be launched at @DataFestAfrica. Although that will be a stretch considering how close the event is already.",DavidAlade__,on the internet ,0,2,Twitter for iPhone,if done with some speed it can be launched at  although that will be a stretch considering how close the event is already,done speed launched although stretch considering close event already,0.0,Positive
2022-07-21 14:58:21+00:00,"@DataFestAfrica @precillieo Hello,
Can I still pay for the data fest ticket?",simply_lanre,son of the omnipresent,0,0,Twitter for iPhone,  hellocan i still pay for the data fest ticket,hellocan still pay data fest ticket,0.0,Positive
2022-07-21 12:52:32+00:00,"We're going to Nigeria next week💃🕺
Join us at our first ever #DataFestAfrica event in Nigeria. We have a lineup of exciting sessions on data collection, data analysis, interesting lightning talks, panel discussions and much more👉https://t.co/liBwUaMrfR

#DFA22 #DataFestKampala https://t.co/P99Mb0kTOc",PollicyOrg,kampala uganda,8,17,Twitter Web App,were going to nigeria next weekjoin us at our first ever  event in nigeria we have a lineup of exciting sessions on data collection data analysis interesting lightning talks panel discussions and much more  ,going nigeria next weekjoin u first ever event nigeria lineup exciting session data collection data analysis interesting lightning talk panel discussion much,0.25,Positive
2022-07-21 12:10:16+00:00,"Important things to consider
1. Digital security ✅ @pollicyorg

2. Laws that protect people,data protection ✅

3. Digital spaces that include local language for friendly use ✅ @pollicyorg

4. Advocacy of digital skills in private and public schools ✅ #DatafestAfrica https://t.co/R9XpgnSj3C",jessicamshama,dar es salaam tanzania,6,28,Twitter for iPhone,important things to consider digital security ✅  laws that protect peopledata protection ✅ digital spaces that include local language for friendly use ✅  advocacy of digital skills in private and public schools ✅  ,important thing consider digital security law protect peopledata protection digital space include local language friendly use advocacy digital skill private public school,0.096875,Positive
2022-07-21 09:23:57+00:00,"@DavidAbu_ @DataFestAfrica almost😭😂😂
i tried now",auburneey,Unknown,0,0,Twitter for iPhone,  almosti tried now,almosti tried,0.0,Positive
2022-07-21 05:19:44+00:00,Bumped into my gallery this morning. Me and ⁦@Racquelle_⁩ are still in the celebration mood🎉. We pulled this off together with our virtual team ⁦@PollicyOrg⁩ ⁦@ibatambuze⁩ ⁦@Kyama_Chama⁩ You are all stars💥💥. #DataFestAfrica https://t.co/BqyrGYRCb1,NavinaJus,Unknown,4,26,Twitter for iPhone,bumped into my gallery this morning me and ⁦⁩ are still in the celebration mood we pulled this off together with our virtual team ⁦⁩ ⁦⁩ ⁦⁩ you are all stars  ,bumped gallery morning ⁦⁩ still celebration mood pulled together virtual team ⁦⁩ ⁦⁩ ⁦⁩ star,0.0,Positive
2022-07-20 23:25:16+00:00,"@DavidAbu_ @DataFestAfrica Eweeeeeeyyy 😂😂🤲🤲
That's massive!🤩",Toyin_Jesusbaby,lagos nigeria,0,0,Twitter for Android,  eweeeeeeyyy 🤲🤲thats massive🤩,eweeeeeeyyy 🤲🤲thats massive🤩,0.0,Positive
2022-07-20 21:54:48+00:00,@DavidAbu_ @DataFestAfrica Close 😂,iam_odion_,Unknown,0,0,Twitter for Android,  close ,close,0.0,Positive
2022-07-20 21:45:10+00:00,@PhayenaM @DataFestAfrica Yes you did,DavidAbu_,global,0,0,Twitter for iPhone,  yes you did,yes,0.0,Positive
2022-07-20 21:41:16+00:00,@DavidAbu_ @DataFestAfrica I try sha,PhayenaM,lagos,0,0,Twitter for Android,  i try sha,try sha,0.0,Positive
2022-07-20 17:50:20+00:00,@DataFestAfrica @AyoOluleye Fantastic fantabulous 💖,unstoppable_tp,ekiti nigeria,0,1,Twitter for Android,  fantastic fantabulous ,fantastic fantabulous,0.4,Positive
2022-07-20 17:13:48+00:00,"Thank you for the energy, the vibrancy, the collective contributions. We can’t wait to let you know of how ⁦@PollicyOrg⁩ will make use of your contributions. Our first DataFest Africa Tanzania. Till next year!!!!! ⁦@PollicyOrg⁩ ⁦@dLabTz⁩ https://t.co/TaO2H24z2z",NavinaJus,Unknown,11,33,Twitter for iPhone,thank you for the energy the vibrancy the collective contributions we cant wait to let you know of how ⁦⁩ will make use of your contributions our first datafest africa tanzania till next year ⁦⁩ ⁦⁩ ,thank energy vibrancy collective contribution cant wait let know ⁦⁩ make use contribution first tanzania till next year ⁦⁩ ⁦⁩,0.125,Positive
2022-07-20 17:09:55+00:00,"Power imbalances, unclear legislature, insufficient digital skills, harmful social norms which are destructive to women are some of the grassroot women rights defenders face leading to their digital exclusion ⁦@PollicyOrg⁩ ⁦@dLabTz⁩ 
#DataFestAfrica https://t.co/5BNQ74biT5",NavinaJus,Unknown,10,23,Twitter for iPhone,power imbalances unclear legislature insufficient digital skills harmful social norms which are destructive to women are some of the grassroot women rights defenders face leading to their digital exclusion ⁦⁩ ⁦⁩  ,power imbalance unclear legislature insufficient digital skill harmful social norm destructive woman grassroot woman right defender face leading digital exclusion ⁦⁩ ⁦⁩,-0.05619047619047619,Negative
2022-07-20 17:00:12+00:00,"“Big Data, Little Data and Everything Between”  … I enjoyed sessions at todays #AfricaDataFest in #Daressalaam.. met new friends and excited for incoming collaborations..Thank you @PollicyOrg  … bravo🎉 @NavinaJus , @Racquelle_  &amp; -#Pollicyteam.  #DatafestAfrica https://t.co/VnVmRkdja0",InnocentGrant,dar es salaam tanzania,8,50,Twitter for iPhone,big data little data and everything between  … i enjoyed sessions at todays  in  met new friends and excited for incoming collaborationsthank you   … bravo     &amp; -   ,big data little data everything … enjoyed session today met new friend excited incoming collaborationsthank … bravo & amp ; -,0.16477272727272727,Positive
2022-07-20 15:36:02+00:00,"@DataFestAfrica Here we go!
Come on",Choko_Armani,Unknown,0,1,Twitter for iPhone, here we gocome on,gocome,0.0,Positive
2022-07-20 15:22:38+00:00,@DataFestAfrica Can I still pay for the data fest ticket?,fresh_gb,Unknown,0,0,Twitter for iPhone, can i still pay for the data fest ticket,still pay data fest ticket,0.0,Positive
2022-07-20 15:22:04+00:00,"Dear Participants, keep your fingers crossed as you will be excited to have made it to this event come October 14th and 15th 2022.

Remember to follow @DataFestAfrica for more information as we build up to the event...",DataFestAfrica,africa ,3,7,Twitter for Android,dear participants keep your fingers crossed as you will be excited to have made it to this event come october th and th remember to follow  for more information as we build up to the event,dear participant keep finger crossed excited made event come october th th remember follow information build event,0.375,Positive
2022-07-20 15:22:03+00:00,"We are excited to announce the closure of speaker submissions. Having received a total of 115 submissions from different thought leaders in the data community within and outside Nigeria.

The selection has begun and successful speakers will be contacted.

1/2 https://t.co/fjx9bOABh8",DataFestAfrica,africa ,18,45,Twitter for Android,we are excited to announce the closure of speaker submissions having received a total of  submissions from different thought leaders in the data community within and outside nigeriathe selection has begun and successful speakers will be contacted ,excited announce closure speaker submission received total submission different thought leader data community within outside nigeriathe selection begun successful speaker contacted,0.225,Positive
2022-07-20 14:57:11+00:00,We listened to ⁦@macdemelo⁩ through the documentary  by ⁦@Imaniluvanga⁩. He provided insights as how digital platforms are more male dominated compared to female building from the works ⁦@JamiiForums⁩ does. #DataFestAfrica ⁦@PollicyOrg⁩ ⁦@dLabTz⁩ https://t.co/891fq9Pb34,NavinaJus,Unknown,5,16,Twitter for iPhone,we listened to ⁦⁩ through the documentary  by ⁦⁩ he provided insights as how digital platforms are more male dominated compared to female building from the works ⁦⁩ does  ⁦⁩ ⁦⁩ ,listened ⁦⁩ documentary ⁦⁩ provided insight digital platform male dominated compared female building work ⁦⁩ ⁦⁩ ⁦⁩,0.0,Positive
2022-07-20 14:36:47+00:00,I had a great time moderating #DataFestAfrica here in Dar es Salaam. We have convened with like-minded people and we believe we have all played justice to the theme. Thanks for turning up ⁦@dLabTz⁩ ⁦@PollicyOrg⁩ https://t.co/JaujAriSEM,NavinaJus,Unknown,7,29,Twitter for iPhone,i had a great time moderating  here in dar es salaam we have convened with like-minded people and we believe we have all played justice to the theme thanks for turning up ⁦⁩ ⁦⁩ ,great time moderating dar e salaam convened like-minded people believe played justice theme thanks turning ⁦⁩ ⁦⁩,0.5,Positive
2022-07-20 12:43:18+00:00,We had a chance to attend a wonderful dat session by #DFA22 https://t.co/pBAaINrXzF,ladiesjoint,dar es salaam tanzania,0,8,Twitter for iPhone,we had a chance to attend a wonderful dat session by  ,chance attend wonderful dat session,1.0,Positive
2022-07-20 12:26:15+00:00,@NavinaJus @zahratunda @Code4Africa Our panel discussion focused on the unheard stories of digital exclusion to grassroots women rights defenders moderated by @NavinaJus. #DFA22 #DataFestTZ https://t.co/23SB7f7zzs,PollicyOrg,kampala uganda,1,10,TweetDeck,   our panel discussion focused on the unheard stories of digital exclusion to grassroots women rights defenders moderated by    ,panel discussion focused unheard story digital exclusion grassroots woman right defender moderated,0.14285714285714285,Positive
2022-07-20 12:23:33+00:00,"@NavinaJus @zahratunda @Code4Africa ""One of the misconceptions we have is that data is for mathematicians. One does not have to be a mathematician for him or her to use data.""- @zahratunda #DFA22 #DataFestTZ https://t.co/QETRSOeCjP",PollicyOrg,kampala uganda,4,7,TweetDeck,   one of the misconceptions we have is that data is for mathematicians one does not have to be a mathematician for him or her to use data-    ,one misconception data mathematician one mathematician use data-,0.0,Positive
2022-07-20 12:20:07+00:00,"@NavinaJus @zahratunda @Code4Africa Some of the interventions @Code4Africa conducts include providing mentorship, fellowship and micro grants from differents parts of Africa including Uganda, Tanzania, Nigeria, Senegal, South Africa and Cameroon. #DFA22 #DataFestTZ https://t.co/1xdAizqknI",PollicyOrg,kampala uganda,1,4,TweetDeck,   some of the interventions  conducts include providing mentorship fellowship and micro grants from differents parts of africa including uganda tanzania nigeria senegal south africa and cameroon   ,intervention conduct include providing mentorship fellowship micro grant differents part including uganda tanzania nigeria senegal south cameroon,0.0,Positive
2022-07-20 12:17:37+00:00,"@NavinaJus @zahratunda The Community Coordinator for @Code4Africa delivered a keynote address on the theme big data, little Data and everything between. #DFA22 #DataFestTZ https://t.co/daOua5YGus",PollicyOrg,kampala uganda,2,3,TweetDeck,  the community coordinator for  delivered a keynote address on the theme big data little data and everything between   ,community coordinator delivered keynote address theme big data little data everything,-0.09375,Negative
2022-07-20 12:09:23+00:00,Another program coordinated by Asante Africa Foundation is Wezesha Vijana Program. It is aimed at addressing the vulnerability against different violence like female genital mutilation and creating opportunity of learning programming skills by young women. #DFA22 #DataFestTZ https://t.co/y5sF8vmRF9,PollicyOrg,kampala uganda,4,16,TweetDeck,another program coordinated by asante africa foundation is wezesha vijana program it is aimed at addressing the vulnerability against different violence like female genital mutilation and creating opportunity of learning programming skills by young women   ,another program coordinated asante foundation wezesha vijana program aimed addressing vulnerability different violence like female genital mutilation creating opportunity learning programming skill young woman,0.03333333333333333,Positive
2022-07-20 12:01:24+00:00,"@NavinaJus ""Transforming worlds through digital learning and Self learning skills can also mean giving children the feeling of liveness of what is being talked about through cartoons and animation."" Dorin Mmasi #DFA22 #DataFestTZ https://t.co/wfDfABYYCQ",PollicyOrg,kampala uganda,0,2,TweetDeck, transforming worlds through digital learning and self learning skills can also mean giving children the feeling of liveness of what is being talked about through cartoons and animation dorin mmasi   ,transforming world digital learning self learning skill also mean giving child feeling liveness talked cartoon animation dorin mmasi,-0.15625,Negative
2022-07-20 11:58:22+00:00,@promiseakwaowo @warrendean @DataFestAfrica Congrats my friend!!,DataTaleAU,Unknown,0,1,Twitter for Android,   congrats my friend,congrats friend,0.0,Positive
2022-07-20 11:57:56+00:00,"@NavinaJus Dorin Mmasi from Asante Africa Foundation, talked about how the foundation is transforming worlds through digital learning. #DFA22 #DataFestTZ https://t.co/5xDUhq4bX1",PollicyOrg,kampala uganda,0,4,TweetDeck, dorin mmasi from asante africa foundation talked about how the foundation is transforming worlds through digital learning   ,dorin mmasi asante foundation talked foundation transforming world digital learning,0.0,Positive
2022-07-20 11:47:49+00:00,"While addressing the participants, @NavinaJus mentioned some of our focus areas under the Digital Ambassador Program. These include; Creating Multimedia content, online safety skills, basic IT skills, complex digital issues among others. #DFA22 #DataFestTZ https://t.co/XaklMoflic",PollicyOrg,kampala uganda,0,4,TweetDeck,while addressing the participants  mentioned some of our focus areas under the digital ambassador program these include; creating multimedia content online safety skills basic it skills complex digital issues among others   ,addressing participant mentioned focus area digital ambassador program include ; creating multimedia content online safety skill basic skill complex digital issue among others,-0.075,Negative
2022-07-20 11:44:54+00:00,"DataFest Africa (Dar Es Salaam post event) has been ongoing since this morning. Here are some of the key highlights from the sessions so far. 

🧵 #DFA22 #DataFestTZ https://t.co/cs9Exzg1Uk",PollicyOrg,kampala uganda,8,43,TweetDeck,datafest africa (dar es salaam post event) has been ongoing since this morning here are some of the key highlights from the sessions so far 🧵   ,( dar e salaam post event ) ongoing since morning key highlight session far,0.05,Positive
2022-07-20 10:49:04+00:00,"@promiseakwaowo @warrendean @DataFestAfrica Bro,do you have any resource(s) I can use in learning Power BI?",wizzyjamie,lagosnigeria,1,1,Twitter for Android,   brodo you have any resource(s) i can use in learning power bi,brodo resource ( ) use learning power bi,0.0,Positive
2022-07-20 10:31:11+00:00,"Thank You @warrenDean and team.
#DataAnalytics #businessintelligence #MicrosoftPowerBI @DataFestAfrica https://t.co/wDybW8T0uW",promiseakwaowo,lagos nigeria,0,5,Twitter for iPhone,thank you  and team    ,thank team,0.0,Positive
2022-07-20 09:13:26+00:00,"""One of our projects, is the Digital Ambassador Program. Through this program, we are providing digital skills to youth so that they come up with solutions that solve their problems for example the gap of youth engagement in data programs."" - @NavinaJus #DFA22 #DataFestTZ https://t.co/G9SYmPKiY1",PollicyOrg,kampala uganda,3,15,TweetDeck,one of our projects is the digital ambassador program through this program we are providing digital skills to youth so that they come up with solutions that solve their problems for example the gap of youth engagement in data programs -    ,one project digital ambassador program program providing digital skill youth come solution solve problem example gap youth engagement data program -,0.0,Positive
2022-07-20 08:25:50+00:00,"""For the first time, @PollicyOrg and partners are bringing together data enthusiasts in Tanzania under DataFest Africa. We hope that you use this space to learn and interact with everyone in the room and online.""- @NavinaJus #DFA22 #DataFestTZ https://t.co/FWzwahp1YU",PollicyOrg,kampala uganda,10,25,TweetDeck,for the first time  and partners are bringing together data enthusiasts in tanzania under datafest africa we hope that you use this space to learn and interact with everyone in the room and online-    ,first time partner bringing together data enthusiast tanzania hope use space learn interact everyone room online-,0.25,Positive
2022-07-20 07:53:29+00:00,"The event is running a bit late, but Adriano (@didi_amaral) will be speaking soon. Tune in to learn more about the Solar Energy Sizing tool and how it is helping Developing Countries. #OpenData #SustainableEnergy #DFA22 #DataFestTZ https://t.co/koHz9eKb11 https://t.co/I3Ul8qO9MZ",derilinx,dublin city ireland,1,4,Twitter Web App,the event is running a bit late but adriano () will be speaking soon tune in to learn more about the solar energy sizing tool and how it is helping developing countries      ,event running bit late adriano ( ) speaking soon tune learn solar energy sizing tool helping developing country,-0.3,Negative
2022-07-20 07:51:19+00:00,"Data Ecosystem within East Africa countries must be organised in proper way and contributed 
~ Market demand
~ Academiciary activities 
~ Agriculture systems
~ E-banking, Business oriented 
@PollicyOrg

#DataFestTanzania #DataFestAfrica",yose_hoza,dar  es salaam,3,5,Twitter for Android,data ecosystem within east africa countries must be organised in proper way and contributed ~ market demand~ academiciary activities ~ agriculture systems~ e-banking business oriented  ,data ecosystem within east country must organised proper way contributed ~ market demand~ academiciary activity ~ agriculture systems~ e-banking business oriented,0.0,Positive
2022-07-20 07:43:10+00:00,"DataFest Africa (Dar Es Salaam Post Event) is now underway at @dLabTz, Tanzania. Not attending in person? Follow online via Zoom here: https://t.co/vJsElgzUxa #DFA22 #DataFestTZ https://t.co/CVHC7KDuFK",PollicyOrg,kampala uganda,5,15,TweetDeck,datafest africa (dar es salaam post event) is now underway at  tanzania not attending in person follow online via zoom here    ,( dar e salaam post event ) underway tanzania attending person follow online via zoom,0.0,Positive
2022-07-20 07:43:00+00:00,"For first time Tanzania have #DataFestAfrica to discuss the topics 
~ Data accessibility
~ Data protection
~  Digital development tools
~ Social media data protection
@PollicyOrg 

#DataFestTanzania",yose_hoza,dar  es salaam,1,5,Twitter for Android,for first time tanzania have  to discuss the topics ~ data accessibility~ data protection~  digital development tools~ social media data protection ,first time tanzania discus topic ~ data accessibility~ data protection~ digital development tools~ social medium data protection,0.09444444444444444,Positive
